,Order_ID,Order_Date,Ship_Date,Customer_Id,Customer_Name,Customer_Segment,Product_Id,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount(%),Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Staus,Supplier_Name,Supplier_Email,Stock_Left,Auto_Reorder,Reorder_Quantity
346,ORD1346,2025-04-30,2025-05-05,CUST616,Jessica Williams,Consumer,PROD9185,Snacks,Grocery,West,Rhode Island,North Thomas,10,3770,15,32045.0,23311.11,8733.89,Credit,Delivered,Williams-Oliver,josecooley@example.com,16,No,0
347,ORD1347,2024-05-06,2024-05-12,CUST112,Nathaniel Brown,Corporate,PROD8335,Study Table,Furniture,North,West Virginia,Kellifort,2,3276,15,5569.2,3990.37,1578.83,UPI,Cancelled,Taylor Group,gdunn@example.com,21,No,0
348,ORD1348,2024-07-27,2024-07-28,CUST213,Mary Daniels,Home Office,PROD8888,Sofa,Furniture,East,Oklahoma,North Amy,5,437,5,2075.75,1843.89,231.86,Cash,Returned,Perez-Hart,fullertiffany@example.org,17,No,0
349,ORD1349,2025-07-16,2025-07-17,CUST843,Samantha Daniels,Consumer,PROD6375,Rice Bag,Grocery,East,Florida,Laurahaven,2,3417,10,6150.6,4549.25,1601.35,Cash,Delivered,"Young, Andersen and Frederick",dillon17@example.com,26,No,0
350,ORD1350,2025-10-02,2025-10-05,CUST393,Brenda Robinson,Corporate,PROD7356,Office Chair,Furniture,South,Alabama,Marquezstad,10,1242,5,11799.0,8754.08,3044.92,Credit,Cancelled,Young-Durham,destiny97@example.org,10,No,0
351,ORD1351,2025-11-26,2025-11-27,CUST654,Cynthia Caldwell,Home Office,PROD6348,Mouse,Electronics,East,Mississippi,South Jacqueline,6,4454,0,26724.0,18663.8,8060.2,Net Banking,Returned,"Kline, Navarro and Lawrence",laura61@example.com,15,No,0
352,ORD1352,2025-08-12,2025-08-13,CUST452,Dakota Smith,Home Office,PROD1869,Bookshelf,Furniture,West,Mississippi,New John,1,3836,5,3644.2,3033.41,610.79,Cash,Delivered,"Hudson, Williams and Browning",becksharon@example.net,20,No,0
353,ORD1353,2026-02-17,2026-02-21,CUST276,Natalie Reed,Consumer,PROD3093,Stapler,Office Supplies,South,Iowa,Patriciaborough,7,1842,20,10315.2,8887.78,1427.42,UPI,Cancelled,Allen LLC,susanmiller@example.org,28,No,0
354,ORD1354,2025-12-25,2026-01-01,CUST897,Mark Tucker,Corporate,PROD1480,Juice Pack,Grocery,West,South Carolina,Nelsonton,4,1352,5,5137.6,4351.97,785.63,Credit,Returned,"Jackson, Lane and Burke",mdiaz@example.net,30,No,0
355,ORD1355,2025-06-16,2025-06-19,CUST696,Mason Valencia,Corporate,PROD3525,Snacks,Grocery,South,California,Brookshaven,2,3651,20,5841.6,5130.85,710.75,Credit,Pending,Morris LLC,sheila30@example.net,30,No,0
356,ORD1356,2024-06-08,2024-06-14,CUST309,Michael Anderson,Corporate,PROD8405,Office Chair,Furniture,North,Indiana,North Joshuafurt,4,723,15,2458.2,2210.88,247.32,Net Banking,Returned,Johnson Ltd,bryan12@example.com,27,No,0
357,ORD1357,2024-04-12,2024-04-14,CUST696,Barry Herrera,Home Office,PROD9113,File Folder,Office Supplies,South,Maryland,Morganburgh,2,172,5,326.8,222.69,104.11,Net Banking,Returned,Knapp-Dodson,michael08@example.org,24,No,0
358,ORD1358,2025-11-03,2025-11-05,CUST844,Daniel Turner,Corporate,PROD3641,Bookshelf,Furniture,North,Illinois,Cindybury,2,4991,20,7985.6,5192.03,2793.57,Credit,Returned,Ramos-Villanueva,michael43@example.com,11,No,0
359,ORD1359,2025-02-15,2025-02-16,CUST601,Kristen Harris,Home Office,PROD6909,Sugar,Grocery,East,Indiana,Port Robert,1,650,10,585.0,359.14,225.86,Cash,Cancelled,"Moss, Harrell and Hall",victor76@example.net,5,Yes,30
360,ORD1360,2025-06-19,2025-06-20,CUST845,Jesse Ramirez,Consumer,PROD5307,Notebook,Office Supplies,North,North Carolina,Ryanton,2,1483,10,2669.4,1980.86,688.54,Cash,Delivered,Contreras-Baker,acarter@example.com,6,Yes,11
361,ORD1361,2024-09-26,2024-09-29,CUST368,Paula Duran,Consumer,PROD8276,Laptop,Electronics,East,Wisconsin,Stephanieborough,2,370,10,666.0,425.83,240.17,UPI,Cancelled,Townsend-Sherman,ronnie13@example.com,17,No,0
362,ORD1362,2024-12-19,2024-12-23,CUST251,Michael Johnson,Corporate,PROD9815,Study Table,Furniture,North,Connecticut,South Gabrieltown,7,3468,10,21848.4,13475.71,8372.69,Cash,Cancelled,Booth-Wong,jmathews@example.net,6,Yes,14
363,ORD1363,2026-03-01,2026-03-03,CUST755,Christine Jones,Home Office,PROD1813,Bookshelf,Furniture,South,North Carolina,Samanthaview,1,4520,20,3616.0,2512.05,1103.95,Net Banking,Cancelled,"Davis, French and Khan",liubailey@example.org,3,Yes,9
364,ORD1364,2024-07-19,2024-07-23,CUST933,Donald Cortez,Corporate,PROD9331,Sugar,Grocery,West,Iowa,South Jasonstad,1,2790,10,2511.0,1775.43,735.57,UPI,Returned,Roberts-Allen,amanda25@example.org,27,No,0
365,ORD1365,2025-04-14,2025-04-18,CUST225,Debbie Jones,Consumer,PROD3871,Laptop,Electronics,West,Washington,Christopherstad,5,1203,10,5413.5,3845.94,1567.56,Cash,Delivered,"Wright, Collins and Cooper",jking@example.org,24,No,0
366,ORD1366,2024-11-05,2024-11-07,CUST985,Jeremy Brown,Corporate,PROD6856,Office Chair,Furniture,South,Wyoming,West Laura,9,2651,10,21473.1,17884.81,3588.29,Net Banking,Returned,"Hernandez, Miller and Hernandez",jordanrobinson@example.org,25,No,0
367,ORD1367,2024-06-26,2024-07-01,CUST407,Tracy Anderson,Consumer,PROD3749,Keyboard,Electronics,East,Massachusetts,Mcgeefurt,2,3748,5,7121.2,5117.65,2003.55,Net Banking,Returned,Nelson-Byrd,daviswilliam@example.net,21,No,0
368,ORD1368,2024-08-06,2024-08-08,CUST134,Steven Anderson,Home Office,PROD3561,Cooking Oil,Grocery,East,Missouri,North Gailtown,8,3504,20,22425.6,14845.23,7580.37,Net Banking,Returned,Novak-Anderson,jenniferbernard@example.net,26,No,0
369,ORD1369,2025-02-01,2025-02-04,CUST177,Thomas Dawson,Home Office,PROD4217,Notebook,Office Supplies,West,North Carolina,Daniellefurt,10,4744,5,45068.0,33099.11,11968.89,UPI,Pending,Perez-Anderson,diazheather@example.com,19,No,0
370,ORD1370,2025-03-03,2025-03-04,CUST122,Rebekah Davidson,Consumer,PROD1020,Study Table,Furniture,East,Rhode Island,Port Sarah,3,3665,10,9895.5,6322.53,3572.97,Credit,Pending,Wells Ltd,sean89@example.com,17,No,0
371,ORD1371,2024-03-06,2024-03-11,CUST211,Amanda Matthews,Consumer,PROD9628,Study Table,Furniture,East,Illinois,West Joseph,4,4165,5,15827.0,9600.34,6226.66,Net Banking,Pending,Stewart-Carey,matthew25@example.org,3,Yes,28
372,ORD1372,2024-08-13,2024-08-16,CUST358,Gary Swanson,Corporate,PROD6901,Study Table,Furniture,West,Montana,Lake Ethanmouth,5,3393,15,14420.25,10584.8,3835.45,Cash,Cancelled,"Taylor, Arnold and Key",william56@example.org,22,No,0
373,ORD1373,2025-01-05,2025-01-07,CUST966,Ryan Christian,Corporate,PROD2457,Juice Pack,Grocery,South,Texas,Lake Jeremiah,7,1108,10,6980.4,5010.51,1969.89,Net Banking,Cancelled,Robertson Inc,tiffanygraham@example.org,28,No,0
374,ORD1374,2025-12-17,2025-12-20,CUST579,Jacob Bennett,Home Office,PROD4390,Snacks,Grocery,West,New Hampshire,Lake Robert,2,1265,0,2530.0,1724.01,805.99,Credit,Pending,"Cook, Bell and Rivera",fsmith@example.org,11,No,0
375,ORD1375,2025-05-26,2025-05-30,CUST889,Brian Houston,Consumer,PROD8240,Bookshelf,Furniture,South,Arkansas,New Shelby,6,3938,20,18902.4,15445.78,3456.62,Net Banking,Delivered,Hughes-Garcia,stephanierobertson@example.net,19,No,0
376,ORD1376,2025-03-17,2025-03-24,CUST811,Morgan Phillips,Corporate,PROD1608,Juice Pack,Grocery,West,Nevada,Shermanport,3,104,10,280.8,221.08,59.72,Credit,Returned,Hernandez-Kelly,sdixon@example.com,0,Yes,20
377,ORD1377,2025-04-23,2025-04-26,CUST511,Scott Gonzalez,Corporate,PROD5245,Cooking Oil,Grocery,East,New York,New Bradley,2,205,5,389.5,241.69,147.81,Net Banking,Pending,Gomez Inc,jennifer07@example.net,24,No,0
378,ORD1378,2025-04-07,2025-04-11,CUST512,Nancy Gray,Corporate,PROD4563,Bookshelf,Furniture,South,Illinois,East Patrickshire,2,4810,5,9139.0,6335.35,2803.65,UPI,Returned,"Roman, Merritt and Baker",colleensmith@example.org,2,Yes,5
379,ORD1379,2024-03-25,2024-04-01,CUST203,Nicole Gill,Corporate,PROD2206,Pen,Office Supplies,North,Maine,Teresaville,1,4138,5,3931.1,3258.23,672.87,Cash,Delivered,"Smith, Orozco and Hall",larsonphyllis@example.net,2,Yes,20
380,ORD1380,2024-03-16,2024-03-22,CUST907,Jason Maxwell,Home Office,PROD9286,Bookshelf,Furniture,North,Texas,South Andreaborough,6,1424,20,6835.2,5764.64,1070.56,Credit,Returned,Campbell-Skinner,xsims@example.org,22,No,0
381,ORD1381,2025-06-24,2025-06-29,CUST815,Dylan Brown,Corporate,PROD8511,Calculator,Office Supplies,North,Texas,New Andrewborough,6,624,15,3182.4,2622.67,559.73,Net Banking,Cancelled,Herman-Deleon,stacey99@example.org,4,Yes,8
382,ORD1382,2026-02-10,2026-02-14,CUST339,Melissa Macdonald,Consumer,PROD6085,Bookshelf,Furniture,South,Wisconsin,Lake Heather,1,1277,10,1149.3,934.49,214.81,Credit,Returned,Love Group,bthomas@example.com,15,No,0
383,ORD1383,2025-05-12,2025-05-14,CUST470,Ronald Byrd,Corporate,PROD9844,Sugar,Grocery,East,Connecticut,Penningtonborough,3,869,10,2346.3,1675.56,670.74,Credit,Delivered,Nelson Inc,taraowen@example.org,27,No,0
384,ORD1384,2025-01-23,2025-01-24,CUST618,Devin Cole,Consumer,PROD2475,Laptop,Electronics,West,Indiana,Josephchester,6,2334,5,13303.8,9368.57,3935.23,Net Banking,Pending,"Hurley, Barber and Ferrell",jeremysuarez@example.org,20,No,0
385,ORD1385,2024-07-25,2024-07-29,CUST847,John Johnson,Home Office,PROD3598,Rice Bag,Grocery,West,Indiana,Elijahside,3,1165,10,3145.5,2628.32,517.18,Net Banking,Pending,"Mitchell, Walker and Porter",michellerodgers@example.org,6,Yes,24
386,ORD1386,2024-05-27,2024-06-01,CUST340,Kyle Williams,Consumer,PROD3789,Monitor,Electronics,West,Louisiana,Graymouth,3,4561,20,10946.4,7698.5,3247.9,Cash,Returned,"Krause, Joyce and Day",trevormiller@example.net,25,No,0
387,ORD1387,2024-06-22,2024-06-28,CUST759,Kelly Fitzgerald,Home Office,PROD4426,Dinning Table,Furniture,West,Arizona,Blackshire,7,904,10,5695.2,4677.4,1017.8,Net Banking,Cancelled,Rivera Group,dyerruth@example.net,24,No,0
388,ORD1388,2025-03-11,2025-03-18,CUST786,Matthew Diaz,Corporate,PROD5259,Office Chair,Furniture,South,Ohio,East Jason,10,329,5,3125.5,1989.7,1135.8,Cash,Pending,"Stephens, Arnold and Mcguire",nelsonmatthew@example.com,15,No,0
389,ORD1389,2026-02-12,2026-02-17,CUST913,Kristin Mason,Consumer,PROD8521,Juice Pack,Grocery,East,New Hampshire,East Walterport,6,3046,5,17362.2,11966.81,5395.39,Cash,Returned,"Hawkins, Rogers and Horn",curtischristopher@example.net,19,No,0
390,ORD1390,2025-06-23,2025-06-28,CUST480,Diana Wade,Consumer,PROD1173,Bookshelf,Furniture,West,Maine,New Alisonside,2,4288,20,6860.8,5230.7,1630.1,Cash,Returned,Gonzalez PLC,slopez@example.net,11,No,0
391,ORD1391,2024-06-13,2024-06-18,CUST609,Jill Andrade,Consumer,PROD2021,Snacks,Grocery,West,Nevada,Mccoyton,8,436,10,3139.2,2640.84,498.36,Net Banking,Cancelled,"Walker, Alexander and Gillespie",bryantchristine@example.org,17,No,0
392,ORD1392,2026-02-02,2026-02-09,CUST410,Joshua Sanchez,Corporate,PROD6382,Sugar,Grocery,West,South Dakota,New Meganside,3,894,5,2547.9,2080.77,467.13,UPI,Cancelled,"Fletcher, Carey and Cunningham",deborah06@example.org,28,No,0
393,ORD1393,2025-01-06,2025-01-12,CUST748,Micheal Brown,Corporate,PROD1868,Sugar,Grocery,West,New Jersey,Berrymouth,4,2328,0,9312.0,7443.0,1869.0,UPI,Pending,Fowler and Sons,walkercheyenne@example.net,29,No,0
394,ORD1394,2024-04-07,2024-04-08,CUST640,Rhonda Robbins,Consumer,PROD9624,Juice Pack,Grocery,East,Connecticut,Eatonmouth,2,4668,10,8402.4,6941.82,1460.58,UPI,Cancelled,Chapman Inc,stacyrivera@example.com,3,Yes,24
395,ORD1395,2025-08-25,2025-08-26,CUST648,Kristen Flores,Consumer,PROD2323,Study Table,Furniture,South,Utah,New Malloryborough,2,2193,10,3947.4,2894.96,1052.44,Credit,Returned,Jackson-Forbes,hendersonmelissa@example.com,12,No,0
396,ORD1396,2024-11-08,2024-11-10,CUST961,Debbie Roberts,Home Office,PROD6105,Snacks,Grocery,West,Washington,Lake Kyle,6,1596,0,9576.0,8610.59,965.41,Cash,Cancelled,"Dennis, Haley and Henderson",westerin@example.com,20,No,0
397,ORD1397,2024-07-04,2024-07-06,CUST620,Patricia Rivera,Home Office,PROD9719,Juice Pack,Grocery,South,Ohio,Port Kimberlyberg,5,3608,15,15334.0,12560.79,2773.21,Net Banking,Returned,Bolton and Sons,amberwaller@example.net,13,No,0
398,ORD1398,2024-10-13,2024-10-18,CUST800,Amber Bailey,Home Office,PROD4313,Stapler,Office Supplies,North,New York,Rodriguezshire,7,4656,10,29332.8,18851.76,10481.04,Net Banking,Cancelled,Werner Group,william85@example.net,17,No,0
399,ORD1399,2024-09-18,2024-09-21,CUST959,Cynthia Sanders,Home Office,PROD5832,Snacks,Grocery,West,Arizona,West Courtneyland,7,3688,20,20652.8,15698.42,4954.38,UPI,Pending,Garcia-Cook,jeremycraig@example.net,9,Yes,18
400,ORD1400,2024-12-23,2024-12-24,CUST202,Ricky Sanders,Corporate,PROD7704,Laptop,Electronics,North,Delaware,Lake Patricia,9,2353,10,19059.3,15613.15,3446.15,UPI,Returned,"Olsen, Tran and Rocha",jesuspotter@example.org,2,Yes,19
401,ORD1401,2026-01-23,2026-01-26,CUST508,Mike Delgado,Corporate,PROD7441,Study Table,Furniture,South,Indiana,Vazquezside,9,4903,20,35301.6,27864.43,7437.17,Net Banking,Delivered,"Fields, Smith and Hale",tbell@example.net,1,Yes,27
402,ORD1402,2024-09-12,2024-09-17,CUST259,Richard Le,Home Office,PROD2731,Laptop,Electronics,East,New Jersey,West Brandiside,5,1561,0,7805.0,6116.16,1688.84,UPI,Returned,"Moody, Miller and Powell",jesse45@example.org,22,No,0
403,ORD1403,2025-02-06,2025-02-08,CUST812,Katherine Hill,Home Office,PROD4878,Sofa,Furniture,West,Wyoming,Duncanfurt,2,4778,0,9556.0,7386.64,2169.36,Cash,Cancelled,Contreras Ltd,roysamuel@example.net,17,No,0
404,ORD1404,2026-01-10,2026-01-11,CUST556,Jeffrey Lawson,Corporate,PROD5853,Study Table,Furniture,East,North Dakota,Greenmouth,4,4268,20,13657.6,9309.84,4347.76,Cash,Delivered,Hansen Ltd,watkinsbrandon@example.net,12,No,0
405,ORD1405,2025-12-02,2025-12-08,CUST414,Logan Walters,Corporate,PROD8830,Mouse,Electronics,North,Hawaii,North Anthony,4,1651,10,5943.6,4795.27,1148.33,Credit,Cancelled,"Robertson, Olson and Donovan",russell91@example.org,25,No,0
406,ORD1406,2024-08-04,2024-08-08,CUST545,Kyle Schultz,Consumer,PROD3636,Sofa,Furniture,North,Missouri,New Madisonberg,2,279,15,474.3,424.59,49.71,UPI,Delivered,Estrada Inc,melvintate@example.org,0,Yes,5
407,ORD1407,2025-12-18,2025-12-25,CUST932,Shannon Lee,Home Office,PROD3207,File Folder,Office Supplies,North,Texas,Williamstown,1,261,0,261.0,165.58,95.42,Cash,Delivered,"Fuentes, Moore and Dennis",shelbysteele@example.org,9,Yes,7
408,ORD1408,2025-05-14,2025-05-17,CUST371,Jennifer Spears,Home Office,PROD9128,Cooking Oil,Grocery,South,New Hampshire,Stephenburgh,1,2060,5,1957.0,1285.54,671.46,Credit,Pending,Nelson Inc,elizabeth65@example.org,24,No,0
409,ORD1409,2025-08-30,2025-09-03,CUST973,Billy Thomas,Home Office,PROD1056,Office Chair,Furniture,East,Idaho,Josephville,10,1999,15,16991.5,15241.6,1749.9,Credit,Pending,"Clark, Mendoza and Coleman",michellewyatt@example.com,17,No,0
410,ORD1410,2025-12-22,2025-12-28,CUST510,Joseph Rodriguez,Corporate,PROD7429,Juice Pack,Grocery,West,Pennsylvania,Clarkberg,10,162,0,1620.0,1240.08,379.92,Cash,Cancelled,Wolf LLC,james00@example.net,25,No,0
411,ORD1411,2024-04-04,2024-04-06,CUST741,Erin Sanchez,Consumer,PROD9623,Notebook,Office Supplies,West,Texas,Gutierrezstad,3,790,10,2133.0,1322.88,810.12,Cash,Cancelled,Roman-Walter,ibarranathan@example.com,5,Yes,23
412,ORD1412,2024-08-15,2024-08-21,CUST918,Anthony Davis,Corporate,PROD5103,Rice Bag,Grocery,West,Wisconsin,Lake Heather,7,4739,20,26538.4,21132.59,5405.81,UPI,Cancelled,"Phillips, Foster and Mendoza",kevinmartin@example.com,15,No,0
413,ORD1413,2025-10-18,2025-10-20,CUST169,Jason Weber,Corporate,PROD6628,Juice Pack,Grocery,East,Idaho,Patelland,2,2292,20,3667.2,2207.88,1459.32,Cash,Cancelled,Williams-Leon,marc48@example.com,11,No,0
414,ORD1414,2025-11-20,2025-11-21,CUST580,Danielle Weaver,Home Office,PROD1215,Bookshelf,Furniture,North,Arkansas,Danaburgh,1,137,10,123.3,76.29,47.01,Net Banking,Returned,"Roberts, Sandoval and Delacruz",david15@example.net,16,No,0
415,ORD1415,2025-04-23,2025-04-28,CUST578,Jared Moran,Home Office,PROD9529,File Folder,Office Supplies,West,Missouri,Seanview,10,3625,10,32625.0,28776.23,3848.77,Cash,Returned,Richards PLC,holtdylan@example.com,25,No,0
416,ORD1416,2024-12-15,2024-12-22,CUST811,Carolyn Hendricks,Corporate,PROD2765,Calculator,Office Supplies,South,Florida,Forbesbury,7,4225,15,25138.75,16026.01,9112.74,UPI,Cancelled,Bass LLC,gandrews@example.com,26,No,0
417,ORD1417,2024-08-29,2024-08-31,CUST172,Sabrina Mitchell,Consumer,PROD1316,Sugar,Grocery,North,Indiana,Krauseshire,1,198,10,178.2,160.25,17.95,Cash,Returned,"Johnson, Taylor and Mclean",smithjose@example.org,0,Yes,15
418,ORD1418,2026-01-31,2026-02-06,CUST839,Ann Williams,Corporate,PROD8249,Study Table,Furniture,West,Maryland,Port Aliciafurt,5,1125,0,5625.0,3639.47,1985.53,UPI,Pending,Wolfe-York,cruzjohnny@example.com,29,No,0
419,ORD1419,2025-12-31,2026-01-01,CUST267,Jeffrey Price,Home Office,PROD4813,Snacks,Grocery,East,Nebraska,Port Nicolasberg,10,2406,5,22857.0,14390.04,8466.96,UPI,Cancelled,Rodriguez and Sons,kimberlykirk@example.net,26,No,0
420,ORD1420,2025-08-27,2025-08-30,CUST140,Christopher Lee,Home Office,PROD7770,Pen,Office Supplies,South,Nevada,Port Josephview,3,2004,15,5110.2,4505.8,604.4,Cash,Pending,"Allen, Duke and Gross",charles44@example.org,28,No,0
421,ORD1421,2024-04-06,2024-04-11,CUST389,Molly Ponce,Home Office,PROD1553,Bookshelf,Furniture,East,Washington,North David,9,3650,5,31207.5,27061.21,4146.29,Net Banking,Delivered,Pineda-Martinez,martinkimberly@example.net,22,No,0
422,ORD1422,2025-04-19,2025-04-23,CUST337,Scott Garcia,Home Office,PROD9881,Notebook,Office Supplies,East,Illinois,Blackmouth,2,2505,5,4759.5,3369.72,1389.78,Credit,Cancelled,Reed Inc,jbanks@example.com,30,No,0
423,ORD1423,2025-01-02,2025-01-06,CUST339,Dr. Matthew Cohen,Consumer,PROD9100,File Folder,Office Supplies,West,Massachusetts,Lake Davidland,8,4411,20,28230.4,19029.44,9200.96,Cash,Cancelled,Flores Ltd,bernardhaley@example.net,5,Yes,26
424,ORD1424,2025-07-31,2025-08-01,CUST552,Thomas Gibson,Corporate,PROD8977,Bookshelf,Furniture,South,Missouri,Mataburgh,9,3820,20,27504.0,22394.25,5109.75,Net Banking,Delivered,Anderson-Weiss,nancyanderson@example.net,29,No,0
425,ORD1425,2024-03-02,2024-03-08,CUST970,Kevin Todd,Home Office,PROD8431,Sugar,Grocery,East,Mississippi,Kellyview,1,2111,0,2111.0,1829.56,281.44,Credit,Delivered,Rhodes-Garrett,ykhan@example.com,14,No,0
426,ORD1426,2025-06-12,2025-06-18,CUST323,Timothy Curry,Consumer,PROD5162,Rice Bag,Grocery,West,Connecticut,Jamiebury,10,2220,10,19980.0,14026.46,5953.54,Credit,Delivered,Evans Group,rlynch@example.org,29,No,0
427,ORD1427,2025-12-12,2025-12-16,CUST119,Matthew Dean,Home Office,PROD1375,Sugar,Grocery,North,South Carolina,Allenshire,2,849,5,1613.1,1017.96,595.14,Credit,Returned,Green Ltd,khenderson@example.com,25,No,0
428,ORD1428,2025-02-26,2025-03-03,CUST704,Christopher Lynch,Consumer,PROD2583,Bookshelf,Furniture,South,Rhode Island,South Nicholasfurt,2,1067,10,1920.6,1383.19,537.41,Credit,Delivered,Ramirez and Sons,blake31@example.com,25,No,0
429,ORD1429,2025-12-06,2025-12-13,CUST951,Vincent Brown,Corporate,PROD5346,Juice Pack,Grocery,West,Georgia,Doyleland,8,3982,15,27077.6,17049.93,10027.67,UPI,Pending,Watson-Carpenter,jessica03@example.org,30,No,0
430,ORD1430,2026-01-17,2026-01-18,CUST830,Kimberly Richardson,Corporate,PROD7838,Snacks,Grocery,East,Alaska,Michaelfort,9,4994,15,38204.1,29492.26,8711.84,Net Banking,Returned,Nelson and Sons,cmorrow@example.com,4,Yes,12
431,ORD1431,2025-01-22,2025-01-23,CUST656,Robert Lozano,Corporate,PROD8886,Sugar,Grocery,West,South Dakota,Brandonhaven,7,3755,0,26285.0,21503.62,4781.38,Credit,Pending,"Henson, Hall and Lawson",edwin38@example.net,15,No,0
432,ORD1432,2025-07-26,2025-07-29,CUST319,Carlos Barber,Consumer,PROD6600,Mouse,Electronics,North,Massachusetts,Longmouth,6,3730,10,20142.0,16963.52,3178.48,UPI,Cancelled,Frey-Montgomery,zhangjennifer@example.org,25,No,0
433,ORD1433,2025-11-26,2025-12-02,CUST954,Jacob Garcia,Consumer,PROD2478,Monitor,Electronics,East,Oklahoma,North Christy,1,3669,15,3118.65,2663.31,455.34,Credit,Returned,Lang-Jenkins,jamiehicks@example.org,20,No,0
434,ORD1434,2026-01-14,2026-01-21,CUST196,Louis Valdez,Home Office,PROD1390,Rice Bag,Grocery,North,Ohio,East Adam,6,3967,10,21421.8,16734.11,4687.69,Cash,Cancelled,"Hernandez, Booth and Kramer",msmith@example.org,29,No,0
435,ORD1435,2025-04-08,2025-04-10,CUST467,Francisco Miller,Home Office,PROD7053,Notebook,Office Supplies,West,Massachusetts,Courtneyville,1,3108,0,3108.0,2259.56,848.44,Credit,Cancelled,Wilson-Levy,vanderson@example.com,29,No,0
436,ORD1436,2024-12-01,2024-12-07,CUST467,Alexa Wilson,Consumer,PROD8572,Calculator,Office Supplies,North,Rhode Island,South Brenda,5,4905,5,23298.75,18904.13,4394.62,Cash,Delivered,"Butler, Cannon and Carter",erica07@example.org,8,Yes,18
437,ORD1437,2025-07-15,2025-07-16,CUST919,Jerry Woods,Corporate,PROD5979,Study Table,Furniture,South,New Mexico,Vargasfort,10,3420,0,34200.0,21995.2,12204.8,Credit,Delivered,Armstrong-Tran,darren10@example.org,19,No,0
438,ORD1438,2025-12-25,2025-12-31,CUST576,Larry Collins,Home Office,PROD7848,Snacks,Grocery,East,North Dakota,Matthewfort,4,4990,0,19960.0,17717.94,2242.06,Net Banking,Returned,Parks-Hill,alyssa29@example.com,25,No,0
439,ORD1439,2024-10-19,2024-10-20,CUST498,Charlene Lawrence,Corporate,PROD8546,Cooking Oil,Grocery,East,South Carolina,East Dorisview,1,4166,15,3541.1,2194.36,1346.74,Cash,Returned,Freeman LLC,nunezscott@example.com,7,Yes,11
440,ORD1440,2026-01-20,2026-01-26,CUST825,Julie Washington,Corporate,PROD9546,Keyboard,Electronics,East,Florida,Danielleville,9,4343,10,35178.3,23861.1,11317.2,Credit,Returned,Wilson-Terrell,xdowns@example.com,4,Yes,11
441,ORD1441,2025-01-28,2025-02-02,CUST169,Sarah Moss,Home Office,PROD9456,Calculator,Office Supplies,South,Maine,Emilyburgh,8,991,5,7531.6,5039.93,2491.67,Net Banking,Pending,Weber LLC,hgillespie@example.net,16,No,0
